created_at,text,Polarity,Subjectivity
Thu Apr 21 20:29:09 +0000 2016,I miss Jeb Bush looking like a pussy in front of millions every republican debate #RIP,0.0,0.0
Thu Apr 21 20:29:18 +0000 2016,Did #DonaldTrump save the GOP from Jeb Bush? #theNewYorkTimes #RepublicanParty https://t.co/rkxlEQTlVn https://t.co/taKcjmYH2r,-0.0938173,0.0
Thu Apr 21 20:34:39 +0000 2016,"I liked a @YouTube video https://t.co/wqVMzhnf0l Donald Trump, Jeb Bush get heated over Syria, national security",0.6,0.8
Thu Apr 21 20:35:23 +0000 2016,"Jeb Bush: The U.S. Chamber of Commerce's Waterboy https://t.co/QHmiBtGivs  via @3tags_org
#PJNET",-0.58325,0.0
Thu Apr 21 20:41:03 +0000 2016,"I wonder that, too. It's like Jeb Bush having his mom praise him. At least Bill Clinton has political experience. https://t.co/rIOXpTyLCR",-0.15,0.25
Thu Apr 21 20:42:00 +0000 2016,RT @RepDAnder: @tpsavah @BarbMuenchen RNC have Jeb Bush in the wings.  Wait until they see how many leave the RNC  party.,0.5,0.5
Thu Apr 21 20:44:09 +0000 2016,"@ameripundit @_HankRearden @Sweetatertot @KostJason @tripstain If Ted's ""grassroots"" had their way Jeb Bush would be the nominee.",0.0,0.0
Thu Apr 21 20:45:03 +0000 2016,".@FoxNewsLive @TeamCavuto  McCain? Jeb Bush?  LUMINARIES?  Well technically, Dim Bulbs qualify - - I guess - - - :(:(",-0.4666666666666666,0.8333333333333334
Thu Apr 21 20:45:13 +0000 2016,"Jeb Bush's campaign, once flush with cash, is now $260,000 in debt. https://t.co/VDmf3R0en6 https://t.co/t4ctKQ3Y1k",-0.485096,0.0
Thu Apr 21 20:46:17 +0000 2016,RT @DanaSchwartzzz: George Bush Sr. and George W talking about Area 51 during family dinners and making Jeb leave the room,-0.75,1.0
Thu Apr 21 20:46:17 +0000 2016,Now that is a true conservative.  https://t.co/8A48kUnOOD,0.35,0.65
Thu Apr 21 20:46:26 +0000 2016,I want to watch a documentary on his campaign SO badly. https://t.co/1RwqXJBB5R,-0.3499999999999999,0.3333333333333333
Thu Apr 21 20:47:08 +0000 2016,Please clap. https://t.co/XHoA0zvZdG,0.484454,0.0
Thu Apr 21 20:47:41 +0000 2016,Ouch. https://t.co/2SYlBwmYA2,0.484454,0.0
Thu Apr 21 20:48:49 +0000 2016,"RT @MotherJones: Jeb Bush's campaign, once flush with cash, is now $260,000 in debt. https://t.co/VDmf3R0en6 https://t.co/t4ctKQ3Y1k",-0.485096,0.0
Thu Apr 21 20:49:11 +0000 2016,"Meh, that's like 1 Hillary speech. https://t.co/HYq7soOt5Q",0.484454,0.0
Thu Apr 21 20:53:18 +0000 2016,"RT @MotherJones: Jeb Bush's campaign, once flush with cash, is now $260,000 in debt. https://t.co/VDmf3R0en6 https://t.co/t4ctKQ3Y1k",-0.485096,0.0
Thu Apr 21 20:54:01 +0000 2016,I think this March 2015 tweet was on point: https://t.co/aBNYpfHRBO,0.484454,0.0
Thu Apr 21 20:54:33 +0000 2016,RT @BuzzFeedAndrew: I think this March 2015 tweet was on point: https://t.co/aBNYpfHRBO,0.484454,0.0
Thu Apr 21 20:54:48 +0000 2016,I'm sure Jeb! will recover. https://t.co/M5rIAE1VhU,0.625,0.8888888888888888
Thu Apr 21 20:55:00 +0000 2016,RT @BuzzFeedAndrew: I think this March 2015 tweet was on point: https://t.co/aBNYpfHRBO,0.484454,0.0
Thu Apr 21 20:57:24 +0000 2016,RT @BuzzFeedAndrew: I think this March 2015 tweet was on point: https://t.co/aBNYpfHRBO,0.484454,0.0
Thu Apr 21 20:57:51 +0000 2016,"@tedcruz These ads screen Jeb Bush people all over it, what a sell out Ted Cruz is",0.0,0.0
Thu Apr 21 21:01:17 +0000 2016,@Mckenzie_Davis0 Jeb bush,0.0,0.0
Thu Apr 21 21:02:03 +0000 2016,RT @techislet: TI archive: Jeb Bush stunned his Apple Watch receives calls https://t.co/yqUqw5xLQJ #applewatch #calls #jebbush,-0.125887,0.0
Thu Apr 21 21:03:33 +0000 2016,RT @BuzzFeedAndrew: I think this March 2015 tweet was on point: https://t.co/aBNYpfHRBO,0.484454,0.0
Thu Apr 21 21:03:50 +0000 2016,RT @BuzzFeedAndrew: I think this March 2015 tweet was on point: https://t.co/aBNYpfHRBO,0.484454,0.0
Thu Apr 21 21:08:49 +0000 2016,Cruz plans on bringing in Jeb Bush and Mitt Romney to campaign for him in Indiana. That should help Trump.,0.0,0.0
Thu Apr 21 21:10:49 +0000 2016,"RT @MotherJones: Jeb Bush's campaign, once flush with cash, is now $260,000 in debt. https://t.co/VDmf3R0en6 https://t.co/t4ctKQ3Y1k",-0.485096,0.0
