created_at,text,Polarity,Subjectivity
Wed Apr 20 17:01:05 +0000 2016,RT @ddraplin: Hillary Clinton Campaign Bundler Is Directly Lobbying For Saudi Arabia https://t.co/Zjf4yRGYpG via @DailyCaller,0.1,0.4
Wed Apr 20 17:01:06 +0000 2016,"Hometown glory: Clinton and Trump win big, Sanders remains optimistic: Presidential hopefuls Hillary Clinton a... https://t.co/9sCjCcRNiI",0.4,0.25
Wed Apr 20 17:01:07 +0000 2016,Hillary Clinton is the only person who can save America from itself https://t.co/3iJQidQ9hu,-0.528453,1.0
Wed Apr 20 17:01:07 +0000 2016,"RT @Alexand3rTheMeh: @NomikiKonst For those of you looking, here are some HRC paid surrogates...
https://t.co/BMCLUgqzvd",-0.0254161,0.0
Wed Apr 20 17:01:07 +0000 2016,"Hillary Clinton to campaign in Pittsburgh Friday, Bill Clinton visits today - Tribune  https://t.co/c4JrH0z5h8",-0.221898,0.0
Wed Apr 20 17:01:07 +0000 2016,RT @rweingarten: Clinton's big win unites New York Democrats  https://t.co/iVD9jpbpT7,0.31212121212121213,0.3181818181818182
Wed Apr 20 17:01:08 +0000 2016,RT @billboard: Katy Perry celebrates Hillary Clinton's NY primary win https://t.co/mFHXEeubT2 https://t.co/kdIiTi0Nn5,0.6000000000000001,0.45
Wed Apr 20 17:01:08 +0000 2016,"Hometown glory: Clinton and Trump win big, Sanders remains optimistic: Presidential hopefuls Hillary Clinton a... https://t.co/sobvHjIX4e",0.4,0.25
Wed Apr 20 17:01:09 +0000 2016,Hillary Clinton Should Pick Elizabeth Warren As Her Vice President https://t.co/tEqba4x6Pd via @HuffPostPol,0.10998,0.0
Wed Apr 20 17:01:09 +0000 2016,RT @xebec78: She's an idiot and she should be in jail. https://t.co/m01zEfeDwL,-0.45,0.4
Wed Apr 20 17:01:09 +0000 2016,"RT @CNNPolitics: Pennsylvania Gov. Tom Wolf says Hillary Clinton ""will be the nominee"" https://t.co/kAMQRe5IeP https://t.co/Y9nEhjC0eJ",0.17647,0.0
Wed Apr 20 17:01:10 +0000 2016,"Donald Trump, Hillary Clinton win big in New York - CNN -  https://t.co/kUeMCJrjvg",0.31212121212121213,0.3181818181818182
Wed Apr 20 17:01:12 +0000 2016,Clinton: 'We've won in every region' https://t.co/56YLiZd2ge,-0.0256678,0.0
Wed Apr 20 17:01:13 +0000 2016,"RT @CNNPolitics: Pennsylvania Gov. Tom Wolf says Hillary Clinton ""will be the nominee"" https://t.co/kAMQRe5IeP https://t.co/Y9nEhjC0eJ",0.17647,0.0
Wed Apr 20 17:01:21 +0000 2016,RT @MattiasMarx: Hundreds of thousands were denied a voice in the #NYPrimary. This is another illegitimate win for Hillary Clinton.,0.8,0.4
Wed Apr 20 17:01:22 +0000 2016,"RT @abedelrey: Hillary Rodham Clinton will literally say ANYTHING to get to power, and Carly Fiorina even called it ""The Clinton way""",0.0,0.0
Wed Apr 20 17:01:22 +0000 2016,RT @temidayoooo: Hillary Clinton looks like a guidance counselor who will never change your schedule.,0.0,0.0
Wed Apr 20 17:01:23 +0000 2016,Bernie Sanders DESTROYS Hillary Clinton With Closing Statement https://t.co/8y0IyZr0nX via @YouTube,-0.494383,0.0
Wed Apr 20 17:01:26 +0000 2016,RT @mcmoynihan: I want to congratulate Hillary Clinton on becoming the 45th President of the United States,0.45,0.8500000000000001
Wed Apr 20 17:01:26 +0000 2016,RT @iPhoneTeam: Hillary Clinton is the human form of the iPhone finger print not working multiple times in a row - Donald Trump,0.0,0.05
Wed Apr 20 17:01:27 +0000 2016,Hillary Clinton Endorsement #HillaryWinsNY #Hillary2016 #Hillary2Victory https://t.co/LmQrO7h45g,-0.173142,0.0
Wed Apr 20 17:01:28 +0000 2016,If you wan't someone associated with money they should put Hillary Clinton on the $10.00 bill,0.0,0.0
Wed Apr 20 17:01:29 +0000 2016,RT @temidayoooo: Hillary Clinton looks like a guidance counselor who will never change your schedule.,0.0,0.0
Wed Apr 20 17:01:32 +0000 2016,"RT @damonbethea1: Hillary Clinton making campaign stop in Pittsburgh Friday

https://t.co/NqO6XE81OC",0.0568075,0.0
Wed Apr 20 17:01:36 +0000 2016,RT @Raww_Royalty: Nobody like her but somehow she keep winning shit https://t.co/zdPIsCZVZb,0.15,0.775
Wed Apr 20 17:01:37 +0000 2016,"Bernie Sanders' Team Says Hillary Clinton Broke Campaign Finance Laws

(Sent from All Voices) https://t.co/A5SXqki8dE",-0.163706,0.0
Wed Apr 20 17:01:42 +0000 2016,"""Clinton Camp"" also meaning every1 at @Politico, having published nothing but fluff pieces about #Hillary &amp; nothing but hit-jobs on #Bernie.",-0.1,0.3
Wed Apr 20 17:01:44 +0000 2016,RT @weaselzippers: Hillary Clinton Campaign Bundler Is Directly Lobbying For Saudi Arabia https://t.co/vef2uxQj1J,0.1,0.4
Wed Apr 20 17:01:46 +0000 2016,RT @shadyemoji: Hillary Clinton looks like a guidance counselor who will never change your schedule.,0.0,0.0
Wed Apr 20 17:01:52 +0000 2016,Ppl in Oz should stfu &amp; mind their own store! https://t.co/L5HOSLbOSB,0.75,1.0
Wed Apr 20 17:01:53 +0000 2016,"RT @jccfergie: Hillary Clinton just said ""Indian Country""",0.0,0.0
Wed Apr 20 17:01:57 +0000 2016,"Hillary Clinton was just mentioned during Happening Now on F... #hillaryclinton #hillary2016 
read more:
https://t.co/yPWfhnXKfQ",0.5,0.5
Wed Apr 20 17:01:57 +0000 2016,I like that Hillary Clinton is always dressed as a Mass Effect NPC.,0.0,0.0
Wed Apr 20 17:01:58 +0000 2016,"#jobs #jobsearch # #Hillary Clinton wins decisive victory over Bernie Sanders in New York primary:  
         ... https://t.co/haElv1aOlL",0.2787878787878788,0.38484848484848483
Wed Apr 20 17:01:58 +0000 2016,RT @BBRREEAADD: I like that Hillary Clinton is always dressed as a Mass Effect NPC.,0.0,0.0
Wed Apr 20 17:01:59 +0000 2016,RT @JSavoly: Hillary Clinton Endorsement #HillaryWinsNY #Hillary2016 #Hillary2Victory https://t.co/LmQrO7h45g,-0.173142,0.0
Wed Apr 20 17:02:03 +0000 2016,"God, what a perfect ticket this would be: Hillary Clinton Should Pick Elizabeth Warren As Her Vice President https://t.co/rJOyQX1oaC",1.0,1.0
Wed Apr 20 17:02:04 +0000 2016,Katy Perry Celebrates Hillary Clinton's NY Primary Win - Billboard https://t.co/LtNrflNrrr https://t.co/yil5iWtQX9,0.6000000000000001,0.45
Wed Apr 20 17:02:06 +0000 2016,"RT @SirLicksalot201: https://t.co/hSotpasRsL
Hillary Clinton funds militia in Libya that has black slaves.",-0.16666666666666666,0.43333333333333335
Wed Apr 20 17:02:07 +0000 2016,"#TwitchyTeam Sheriff Clarke BLASTS Hillary Clinton over hot sauce pandering video, transcript: ""I'm surprise... https://t.co/7rDxjxeF8Y",0.25,0.8500000000000001
Wed Apr 20 17:02:07 +0000 2016,"RT @axchast: Hillary Clinton is like that bitch that no one wants to have around and comments ""cool invite"" on your function pics",0.275,0.375
Wed Apr 20 17:02:10 +0000 2016,The simple reason why Hillary Clinton isn't the future of the Democratic Party https://t.co/DCir8vBFrj,0,0.24107142857142858
Wed Apr 20 17:02:10 +0000 2016,"Sheriff Clarke BLASTS Hillary Clinton over hot sauce pandering video, transcript: ""I'm surprised she didn't ... https://t.co/hiiQcKdz43",0.175,0.875
Wed Apr 20 17:02:11 +0000 2016,RT @Raww_Royalty: Nobody like her but somehow she keep winning shit https://t.co/zdPIsCZVZb,0.15,0.775
