created_at,text,Polarity,Subjectivity
Mon Apr 18 17:48:00 +0000 2016,RT @JohnDalyBooks: Republican bosses = people who show up to vote.  https://t.co/d2r7TFvzRR,0.484454,0
Mon Apr 18 17:48:00 +0000 2016,@tedcruz is learning the job of President by watching the @BarackObama administration. https://t.co/GMAPITVUCg,0.484454,0
Mon Apr 18 17:48:00 +0000 2016,MT @Saint_Obama: Ted Cruz is attacked by the MSM DNC &amp; GOP. Ted's my Guy! https://t.co/GCRrgJ03mz #CruzCrew #PJNET,0.484454,0
Mon Apr 18 17:48:03 +0000 2016,Ted Cruz wins Wyoming Republican presidential nominating contest https://t.co/iLhi3Qaf6N,0.3,0.2
Mon Apr 18 17:48:05 +0000 2016,Ted Cruz Gives Perfect Response to Gay Marriage Question (VIDEO) https://t.co/VWpRMuUpIY,0.7083333333333334,0.7916666666666667
Mon Apr 18 17:48:11 +0000 2016,Where is my Senator while Houston drowns? https://t.co/SQZZWgMHhm,0.484454,0
Mon Apr 18 17:48:13 +0000 2016,Excellent! Why I am Supporting Ted Cruz for President https://t.co/Ym508Cio7u #RogersRules via @pjmedia_com,0.625,0.625
Mon Apr 18 17:48:13 +0000 2016,https://t.co/wzkOXMatFH CRUZ IS A LYIN WHORE DAWG......,,0
Mon Apr 18 17:48:14 +0000 2016,RT @conservefirst: Rush Limbaugh: Ted Cruz Sabotaged at GOP Dinner with Media Dirty Trick VIDEO https://t.co/sCKaJuHasg,-0.6,0.8
Mon Apr 18 17:48:15 +0000 2016,READ: 5 Reasons Ted Cruz Is The Best Choice For President https://t.co/NVWPCb9j2M #CruzinToVictory,1,0.3
Mon Apr 18 17:48:17 +0000 2016,"#video #viral Donald Trump&amp;#39;s Phone Call with Ted Cruz - Duur: 5 minuten, 18 seconden.: 
Donald Trum... https://t.co/PK7btPA9VT #openn",0.517909,0
Mon Apr 18 17:48:17 +0000 2016,@darinjames78 found it on Etsy. https://t.co/zz6bJjMIG7?,0.417435,0
Mon Apr 18 17:48:17 +0000 2016,"OVER 35 MILLION
The Ted Cruz Donor Class Puppet Show 
https://t.co/GMMDasXkbC
https://t.co/jYVntKfOsy https://t.co/M2LWEK479P",-0.317017,0
Mon Apr 18 17:48:18 +0000 2016,"https://t.co/AgM7ZtT85p

Trump schooled in the art of the deal by Brilliance of Ted Cruz

https://t.co/f1YeczARla https://t.co/3ru2iaqeJG",0,0
Mon Apr 18 17:48:19 +0000 2016,"@CR 
Shouldnt ""Ted"" Cruz go back to #Rafael to get #Hispanic vote like #Obama went back to #Barack from #Barry? #OhSureHeWentToHarvard #tkot",0,0
